1.7586432544443225, 5.086705202312139
2.2026823242195697, 7.052023121387279
2.719539396964689, 7.919075144508668
3.2467653338590736, 3.063583815028899
3.7078324118895605, 9.942196531791907
4.234166967289445, 9.017341040462426
4.743958530835507, 1.0404624277456662
5.215001216473569, 3.9306358381502875
5.732251545760381, 3.063583815028899
6.239775329916022, 5.086705202312132
6.720098869938002, 7.052023121387279
7.238306123476263, 1.9653179190751473
7.746485335201387, 1.0982658959537588
8.226599138401134, 3.988439306358373
8.735027412602665, 2.0231213872832328
9.252081113618631, 2.02312138728324
9.74213119877178, 1.0982658959537588
10.222900429541012, 1.0982658959537588
11.728705944780488, 1.0982658959537588
12.245759645796454, 1.0982658959537588
13.234498351468577, 1.1560693641618514
